EPISODE,STEP,A_0,A_1,X_0,X_1,X_2,X_3
7,8,0.0,1.0,0.020660064225945622,0.5797838579883307,-0.05246792500648065,-0.9166273378862027
7,9,0.0,1.0,0.03225574138571224,0.7755745048970435,-0.0708004717642047,-1.225327652857057
7,10,1.0,0.0,0.04776723148365311,0.9715330718918043,-0.09530702482134584,-1.5393270517684465
7,11,0.0,1.0,0.0671978929214892,0.777678164004748,-0.12609356585671477,-1.2778422055814358
7,12,0.0,1.0,0.08275145620158417,0.9741616552098707,-0.1516504099683435,-1.6072008898027077
7,13,0.0,1.0,0.10223468930578158,1.170716364803165,-0.18379442776439767,-1.9430637181771724
8,1,0.0,1.0,-0.004384966778345142,0.006843394886864848,-0.04812101995636449,0.011763549707587709
8,2,1.0,0.0,-0.004248098880607846,0.20262125424331373,-0.04788574896221273,-0.295705413144363
8,3,0.0,1.0,-0.0001956737957415711,0.008213515404664917,-0.053799857225099994,-0.01850111067389032
8,4,0.0,1.0,-3.140348764827275e-05,0.20406409074557877,-0.0541698794385778,-0.3276614490423707
8,5,1.0,0.0,0.004049878327263303,0.3999137174311034,-0.060723108419425215,-0.6369231290625641
8,6,1.0,0.0,0.012048152675885371,0.20568880518483804,-0.07346157100067649,-0.3639643438088844
8,7,0.0,1.0,0.016161928779582134,0.01168359831630536,-0.08074085787685417,-0.09531968857915585
8,8,1.0,0.0,0.01639560074590824,0.2078643744486744,-0.0826472516484373,-0.4123442133660936
8,9,1.0,0.0,0.02055288823488173,0.014005291627787297,-0.09089413591575916,-0.14681878930151898
8,10,1.0,0.0,0.020832994067437476,-0.17970540200482307,-0.09383051170178955,0.11586169128564827
8,11,1.0,0.0,0.017238886027341013,-0.3733664057325009,-0.09151327787607658,0.3775296578561189
8,12,0.0,1.0,0.009771557912690996,-0.5670775736036948,-0.0839626847189542,0.6400131906727138
8,13,0.0,1.0,-0.0015699935593829015,-0.37089160202369403,-0.07116242090549993,0.32211488229221785
8,14,1.0,0.0,-0.008987825599856782,-0.17483224298797048,-0.06472012325965557,0.007866078302712631
8,15,1.0,0.0,-0.012484470459616192,-0.36896918860420874,-0.06456280169360132,0.27944738886431086
8,16,0.0,1.0,-0.019863854231700367,-0.5631135689356124,-0.0589738539163151,0.5510889435547046
8,17,1.0,0.0,-0.031126125610412614,-0.3672150641377122,-0.047952075045221004,0.2404237625026091
8,18,0.0,1.0,-0.03847042689316686,-0.5616203858894013,-0.043143599795168824,0.5176040395587058
8,19,0.0,1.0,-0.049702834610954885,-0.36591837083844253,-0.032791519003994705,0.21164389632987113
8,20,0.0,1.0,-0.05702120202772373,-0.17034329324605196,-0.028558641077397282,-0.09119998909978316
8,21,0.0,1.0,-0.06042806789264477,0.025176111321802808,-0.030382640859392945,-0.3927546046496804
8,22,1.0,0.0,-0.059924545666208716,0.22071575075942823,-0.038237732952386555,-0.6948598187296199
8,23,1.0,0.0,-0.05551023065102015,0.02614444857402015,-0.052134929326978954,-0.41445535919661475
8,24,1.0,0.0,-0.054987341679539746,-0.16820128175761637,-0.06042403651091125,-0.13865358175622222
8,25,0.0,1.0,-0.05835136731469207,-0.36240808477591246,-0.0631971081460357,0.13437112970795412
8,26,1.0,0.0,-0.06559952901021032,-0.16644051063630283,-0.060509685551876614,-0.1775610090235244
8,27,0.0,1.0,-0.06892833922293638,-0.3606466750941882,-0.0640609057323471,0.09543610379895567
8,28,0.0,1.0,-0.07614127272482014,-0.1646678447204281,-0.06215218365636799,-0.2167501817901859
8,29,0.0,1.0,-0.0794346296192287,0.03128500422926911,-0.0664871872921717,-0.5283729091271558
8,30,1.0,0.0,-0.07880892953464332,0.22727627482353785,-0.07705464547471483,-0.841243097693982
8,31,0.0,1.0,-0.07426340403817255,0.033285994314695116,-0.09387950742859447,-0.573752755335003
8,32,1.0,0.0,-0.07359768415187865,0.22959009077590883,-0.10535456253529453,-0.8944723291968425
8,33,1.0,0.0,-0.06900588233636047,0.03604245004923706,-0.12324400911923138,-0.6366775750112217
8,34,0.0,1.0,-0.06828503333537574,-0.15716481653926812,-0.13597756061945582,-0.38520695403069255
8,35,1.0,0.0,-0.0714283296661611,0.039599109049907405,-0.14368169970006966,-0.7174827559177316
8,36,0.0,1.0,-0.07063634748516295,-0.15327304498177902,-0.15803135481842429,-0.4732529172922478
8,37,0.0,1.0,-0.07370180838479853,0.0436864445022801,-0.16749641316426925,-0.8112787597983147
8,38,1.0,0.0,-0.07282807949475294,0.24065823385805277,-0.18372198836023554,-1.1516155959332004
8,39,1.0,0.0,-0.06801491481759188,0.048345507189145875,-0.20675430027889954,-0.9217121995971743
9,1,0.0,1.0,0.01120957227224214,0.011693399687475695,0.04437480785146242,0.01818202991034834
9,2,1.0,0.0,0.011443440265991653,0.20615180102373942,0.044738448449669385,-0.2601765224144009
9,3,0.0,1.0,0.015566476286466442,0.010420690709812969,0.03953491800138137,0.046275087538517445
9,4,1.0,0.0,0.0157748901006627,0.20495409001537135,0.04046041975215172,-0.2336767596730897
9,5,0.0,1.0,0.01987397190097013,0.009278091127096266,0.035786884558689926,0.07148914166821224
9,6,1.0,0.0,0.020059533723512053,0.2038691952198478,0.03721666739205417,-0.20969152621506498
9,7,0.0,1.0,0.02413691762790901,0.008235409206888117,0.03302283686775287,0.09449512441099323
9,8,1.0,0.0,0.024301625812046774,0.20286887168654494,0.034912739355972736,-0.187588947235047
9,9,0.0,1.0,0.028359003245777673,0.007265264179820263,0.031160960411271796,0.11589992664919019
9,10,1.0,0.0,0.02850430852937408,0.2019271930693278,0.0334789589442556,-0.16679137499260843
9,11,1.0,0.0,0.032542852390760636,0.0063424062045055185,0.03014313144440343,0.1362623814482946
9,12,1.0,0.0,0.03266970051485075,-0.18919803758933956,0.03286837907336932,0.4383005436437006
9,13,0.0,1.0,0.028885739763063956,-0.38476941682809324,0.041634389946243335,0.7411607291106952
9,14,1.0,0.0,0.02119035142650209,-0.19024622585551013,0.05645760452845724,0.46186577389068306
9,15,0.0,1.0,0.017385426909391887,-0.3861187641203807,0.0656949200062709,0.7717961728512417
9,16,1.0,0.0,0.009663051626984272,-0.19195934100289416,0.08113084346329574,0.5004856970114067
9,17,0.0,1.0,0.005823864806926389,-0.3881256519091829,0.09114055740352388,0.817593597580704
9,18,1.0,0.0,-0.0019386482312572688,-0.19436165185842688,0.10749242935513796,0.5549121452761592
9,19,1.0,0.0,-0.0058258812684258065,-0.3908156684508078,0.11859067226066114,0.8794342945242211
9,20,1.0,0.0,-0.013642194637441964,-0.5873319304861543,0.13617935815114557,1.206922290870066
9,21,1.0,0.0,-0.025388833247165052,-0.7839247861752048,0.1603178039685469,1.5389945637918299
9,22,1.0,0.0,-0.04106732897066915,-0.9805712089010181,0.1910976952443835,1.877113476069676
10,1,0.0,1.0,-0.014049209942621398,-0.006296804620065856,0.01976311959272649,-0.04397745283707302
10,2,1.0,0.0,-0.014175146035022715,0.18853625819997336,0.01888357053598503,-0.33035999643867353
10,3,1.0,0.0,-0.010404420871023248,-0.006849338780585662,0.012276370607211559,-0.03178241392242798
10,4,0.0,1.0,-0.01054140764663496,-0.20214516781520606,0.011640722328762999,0.26474841753831474
10,5,1.0,0.0,-0.014584311002939082,-0.007191283408867627,0.016935690679529294,-0.024240301095311556
10,6,1.0,0.0,-0.014728136671116434,-0.20255196149402846,0.016450884657623063,0.2737375474214264
10,7,1.0,0.0,-0.018779175900997005,-0.3979047292404028,0.02192563560605159,0.5715633903982242
10,8,0.0,1.0,-0.026737270485805063,-0.5933271648815981,0.03335690341401608,0.8710722075011504
10,9,1.0,0.0,-0.038603813783437024,-0.3986743994166445,0.05077834756403909,0.5890605953978905
10,10,1.0,0.0,-0.04657730177176991,-0.5944692445547429,0.0625595594719969,0.8972967299166481
10,11,0.0,1.0,-0.058466686662864774,-0.7903809138945069,0.08050549407032986,1.2089698827576922
10,12,1.0,0.0,-0.07427430494075492,-0.5963856732067776,0.1046848917254837,0.9425625514434395
10,13,0.0,1.0,-0.08620201840489047,-0.7927505584858155,0.12353614275435248,1.2662185659908363
10,14,1.0,0.0,-0.10205702957460679,-0.5994043893462184,0.14886051407416923,1.0146368334697775
10,15,1.0,0.0,-0.11404511736153115,-0.7961641771135115,0.16915325074356477,1.3501160177581188
10,16,0.0,1.0,-0.12996840090380138,-0.9929585427750363,0.19615557109872714,1.6905887317749708
11,1,0.0,1.0,0.01667667154456677,0.017063786961815944,-0.02896174389261591,-0.03710737023451467
11,2,1.0,0.0,0.01701794728380309,0.21258882398399992,-0.029703891297306204,-0.3387854945312777
11,3,1.0,0.0,0.02126972376348309,0.017901859172201856,-0.03647960118793176,-0.05561553005028963
11,4,1.0,0.0,0.021627760946927126,-0.17667855682716183,-0.03759191178893755,0.2253382862475058
11,5,0.0,1.0,0.01809418981038389,-0.37124364578770164,-0.033085146063987436,0.5059303122433867
11,6,0.0,1.0,0.010669316894629854,-0.17567147050565265,-0.022966539819119704,0.20300733513505065
11,7,1.0,0.0,0.007155887484516801,0.019771273622169294,-0.01890639311641869,-0.09683103713435287
11,8,1.0,0.0,0.0075513129569601874,-0.17507467420979655,-0.02084301385910575,0.1898275017238495
11,9,1.0,0.0,0.004049819472764256,-0.3698923334707629,-0.01704646382462876,0.47586311436097495
11,10,1.0,0.0,-0.003348027196651002,-0.5647694834822468,-0.0075292015374092604,0.763124951921369
11,11,1.0,0.0,-0.014643416866295937,-0.7597869278226982,0.0077332975010181194,1.0534292626436752
11,12,0.0,1.0,-0.029839155422749904,-0.9550105548145646,0.028801882753891624,1.3485295136296274
11,13,1.0,0.0,-0.0489393665190412,-0.7602621614589365,0.05577247302648417,1.0649946629842126
11,14,0.0,1.0,-0.06414460974821992,-0.9560761093095959,0.07707236628616843,1.3746474912724238
11,15,1.0,0.0,-0.08326613193441185,-0.7619973576633058,0.1045653161116169,1.1070304276015723
11,16,1.0,0.0,-0.09850607908767796,-0.9583267279279045,0.12670592466364836,1.430602175854175
11,17,1.0,0.0,-0.11767261364623605,-1.1547645975438912,0.15531796818073185,1.7600488218643733
11,18,0.0,1.0,-0.14076790559711388,-1.3512667902145923,0.19051894461801933,2.0967340954039932
12,1,0.0,1.0,-0.018457164907581612,-0.013628922905737743,0.007019677041787964,-0.006139848653767967
12,2,0.0,1.0,-0.018729743365696366,0.18139165629245696,0.006896880068712604,-0.29659974202354844
12,3,1.0,0.0,-0.015101910239847227,0.37641461245229935,0.0009648852282416352,-0.5870995521396782
12,4,1.0,0.0,-0.00757361799080124,0.18127916113873313,-0.010777105814551931,-0.2941128352100742
12,5,0.0,1.0,-0.003948034768026578,-0.013687495211441053,-0.016659362518753416,-0.004848241745469273
12,6,0.0,1.0,-0.004221784672255399,0.18166936423961613,-0.016756327353662802,-0.30274049421178706
12,7,0.0,1.0,-0.0005883973874630764,0.3770260693895201,-0.022811137237898543,-0.6006605442248278
12,8,0.0,1.0,0.0069521240003273255,0.5724595838621097,-0.0348243481223951,-0.9004404419110793
12,9,1.0,0.0,0.01840131567756952,0.7680356746379955,-0.05283315696061669,-1.203862998611695
12,10,1.0,0.0,0.03376202917032943,0.573635019290027,-0.07691041693285058,-0.9281946228937139
12,11,1.0,0.0,0.04523472955612997,0.37963095299485283,-0.09547430939072486,-0.6606381577347269
12,12,0.0,1.0,0.052827348616027024,0.18595812967024103,-0.1086870725454194,-0.3994787856785344
12,13,0.0,1.0,0.05654651120943185,0.3824405145638864,-0.11667664825899009,-0.724354433897102
12,14,1.0,0.0,0.06419532150070957,0.5789661706082829,-0.13116373693693212,-1.0513638079425254
12,15,0.0,1.0,0.07577464491287522,0.3858045215687277,-0.15219101309578262,-0.8025617809661032
12,16,1.0,0.0,0.08349073534424978,0.5826492576157346,-0.16824224871510468,-1.138987606063886
12,17,1.0,0.0,0.09514372049656447,0.39007803081480635,-0.1910220008363824,-0.9034394486633686
12,18,0.0,1.0,0.1029452811128606,0.19798494227821384,-0.2090907898096498,-0.6763604188377397
13,1,1.0,0.0,0.04883738380592262,-0.0397955189251972,-0.02911232439051653,-0.03386904821150037
13,2,0.0,1.0,0.04804147342741867,-0.23448815495025727,-0.029789705354746537,0.24948834463320219
13,3,0.0,1.0,0.04335171032841353,-0.03895373023084964,-0.024799938462082494,-0.05244003829984656
13,4,0.0,1.0,0.042572635723796534,0.15651488124306806,-0.025848739228079426,-0.35284322935803714
13,5,0.0,1.0,0.045702933348657895,0.3519946820268663,-0.03290560381524017,-0.6535636606242453
13,6,1.0,0.0,0.05274282698919522,0.5475590084693907,-0.04597687702772508,-0.9564238517143248
13,7,1.0,0.0,0.06369400715858303,0.35308454605213646,-0.06510535406201157,-0.6785328646227223
13,8,1.0,0.0,0.07075569807962576,0.15892457499590157,-0.07867601135446602,-0.40703738527983063
13,9,0.0,1.0,0.07393418957954379,-0.034998750659971156,-0.08681675906006263,-0.14015910097793066
13,10,0.0,1.0,0.07323421456634437,0.16125241070920976,-0.08961994107962125,-0.45891923492473996
13,11,0.0,1.0,0.07645926278052856,0.3575193472584736,-0.09879832577811605,-0.7784511644650338
13,12,1.0,0.0,0.08360964972569804,0.5538509236669311,-0.11436734906741673,-1.100511863533985
13,13,0.0,1.0,0.09468666819903666,0.3604043971769221,-0.13637758633809643,-0.8457884496142745
13,14,0.0,1.0,0.10189475614257511,0.557097134934796,-0.15329335533038194,-1.178058951705147
13,15,0.0,1.0,0.11303669884127103,0.7538408695249355,-0.17685453436448487,-1.5146058443589752
13,16,0.0,1.0,0.12811351623176975,0.9506072179860308,-0.20714665125166437,-1.8568762214892318
14,1,1.0,0.0,0.015310832546539838,-0.02467083974602179,-0.0033689227143693726,-0.025557440799839726
14,2,1.0,0.0,0.014817415751619403,-0.21974431619570384,-0.0038800715303661673,0.26606065196145934
14,3,0.0,1.0,0.010422529427705326,-0.4148106751530559,0.0014411415088630194,0.5575172496961679
14,4,0.0,1.0,0.002126315924644207,-0.21970898461433871,0.012591486502786377,0.26528871324837777
14,5,1.0,0.0,-0.0022678637676425677,-0.02476899148176534,0.017897260767753935,-0.0233962973952771
14,6,1.0,0.0,-0.0027632435972778746,-0.2201429726669456,0.017429334819848392,0.2748792539382765
14,7,1.0,0.0,-0.007166103050616787,-0.41550920853647055,0.022926919898613923,0.5730080623521605
14,8,0.0,1.0,-0.015476287221346198,-0.6109449911098326,0.03438708114565713,0.8728246163502396
14,9,0.0,1.0,-0.02769518704354285,-0.41630709328485815,0.05184357347266193,0.5911481774568159
14,10,1.0,0.0,-0.036021328909240015,-0.22194784542352178,0.06366653702179825,0.3152361943284032
14,11,0.0,1.0,-0.040460285817710454,-0.41791619005632086,0.06997126090836632,0.6272984739454688
14,12,0.0,1.0,-0.04881860961883687,-0.2238370304497451,0.0825172303872757,0.35744686770673173
14,13,0.0,1.0,-0.05329535022783177,-0.029979224159648488,0.08966616774141033,0.09188213716668042
14,14,0.0,1.0,-0.053894934711024745,0.16375073702655182,0.09150381048474393,-0.17121884975027457
14,15,0.0,1.0,-0.050619919970493706,0.3574519749527776,0.08807943348973844,-0.43369057311090287
14,16,1.0,0.0,-0.043470880471438156,0.5512236911300731,0.07940562202752038,-0.6973595335082028
14,17,1.0,0.0,-0.03244640664883669,0.3550956579227565,0.06545843135735632,-0.38077374643650713
14,18,1.0,0.0,-0.02534449349038156,0.1591082277147081,0.05784295642862618,-0.06819116398353103
14,19,0.0,1.0,-0.0221623289360874,-0.036793258576126,0.05647913314895556,0.2421659637252912
14,20,1.0,0.0,-0.02289819410760992,0.1574783542155801,0.061322452423461384,-0.03218076123308755
